record_id,object_id,name,address,additional_address,city,county,state,zip,latitude,longitude,store_type
1664230,11923,Grocery Outlet - Owings Mills 748,11120 Reisterstown Rd,,Owings Mills,Baltimore,MD,21117,39.432144,-76.796829,Supermarket
317859,11953,SAFEWAY  1715,403 Redland Blvd,,Rockville,Montgomery,MD,20850,39.113216,-77.171631,Supermarket
397566,12047,CVS PHARMACY 1453,5707 Riverdale Rd,,Riverdale,Prince Georges,MD,20737,38.957809,-76.91851,Other
397836,12073,7-Eleven Inc F 22492,1000 S Hanover St,,Baltimore,Baltimore City,MD,21230,39.277496,-76.615616,Convenience Store
398019,12093,Save-A-Lot 23569,214 W Main St,,Hancock,Washington,MD,21750,39.700272,-78.18605,Supermarket
335773,12131,CVS PHARMACY 4102,220 N 3rd St,,Oakland,Garrett,MD,21550,39.413822,-79.404182,Other
301349,12224,CVS PHARMACY 1436,3130 Queens Chapel Rd,,Hyattsville,Prince Georges,MD,20782,38.951283,-76.967728,Other
265574,12355,Royal Farms 101,1199 E Pulaski Hwy,,Elkton,Cecil,MD,21921,39.605518,-75.790047,Convenience Store
266409,12526,CVS Pharmacy 1365,1637 P St NW,,Washington,Dist Of Columbia,DC,20036,38.909687,-77.038177,Other
396167,12550,SPICY AMERICA INC,11409 Lockwood Dr,,Silver Spring,Montgomery,MD,20904,39.04039,-76.988205,Grocery Store
302806,12648,C & F Seafood Inc.,1100 MAINE AVE SW,W,WASHINGTON,Dist Of Columbia,DC,20024,38.881226,-77.028053,Specialty Store
337464,12734,Martins Food Market 6297,12101 Winchester Road SW,,Lavale,Allegany,MD,21502,39.629749,-78.837799,Supermarket
337507,12753,SAFEWAY  1882,990 Swan Creek Rd E,,Ft Washington,Prince Georges,MD,20744,38.726776,-76.991875,Supermarket
301965,12859,Food Lion 1405,1413 Fuselage Ave,,Middle River,Baltimore,MD,21220,39.331959,-76.446129,Supermarket
337865,12870,GIANT FOOD 146,655 Solomons Island Rd N,,Prince Frederick,Calvert,MD,20678,38.555595,-76.594017,Super Store
302196,12947,Sheetz 129,429 Virginia Ave,,Cumberland,Allegany,MD,21502,39.634117,-78.764442,Convenience Store
339452,12998,PHIL & JERRYS MEATS & MORE INC,22937 Jefferson Blvd,,Smithsburg,Washington,MD,21783,39.647884,-77.569061,Grocery Store
320736,13074,Food Lion 2587,140 Englar Rd,Suite 28,Westminster,Carroll,MD,21157,39.582821,-76.990616,Supermarket
320843,13085,Ellie's Deli,2 Decatur St,,Cumberland,Allegany,MD,21502,39.654064,-78.757149,Convenience Store
321543,13155,Shore Stop 211,1215 Mount Hermon Rd,,Salisbury,Wicomico,MD,21804,38.367687,-75.571175,Convenience Store
454957,13218,Weis Markets 100,Old Camp and US 40,,Frederick,Frederick,MD,21702,39.42197,-77.466454,Supermarket
455103,13229,GIANT FOOD 338,7025 Berry Rd,,Accokeek,Prince Georges,MD,20607,38.661495,-77.015411,Super Store
455108,13231,CAPTAIN WHITE SEAFOOD CITY,1100 Maine Ave SW,,Washington,Dist Of Columbia,DC,20024,38.881439,-77.028091,Specialty Store
455467,13264,Royal Farms 94,1336 Jacob Tome Memorial Hwy,,Port Deposit,Cecil,MD,21904,39.637234,-76.072212,Convenience Store
453667,13339,GIANT FOOD 143,4715 Dorsey Hall Dr,,Ellicott City,Howard,MD,21042,39.244171,-76.842415,Super Store
456433,13416,Tropical Food Inc,603 7th St,Ste 101,Laurel,Prince Georges,MD,20707,39.102547,-76.856873,Grocery Store
456499,13452,GIANT EAGLE 1841,1275 E Patrick St,,Frederick,Frederick,MD,21701,39.407627,-77.388336,Super Store
453973,13485,Food Lion 1465,1312 S Main St,Ste 4,Mount Airy,Frederick,MD,21771,39.366982,-77.166473,Supermarket
500028,13524,MOM's Organic Market 1,5556 Randolph Rd,,Rockville,Montgomery,MD,20852,39.053299,-77.111526,Super Store
500075,13526,Whole Foods Market 10062,4530 40th St NW,,Washington,Dist Of Columbia,DC,20016,38.948841,-77.078758,Super Store
319769,13548,Food Lion 1474,8741 Piney Orchard Pkwy,,Odenton,Anne Arundel,MD,21113,39.067059,-76.717926,Supermarket
456554,13576,Giant Food 2379,3336 Wisconsin Ave NW,,Washington,Dist Of Columbia,DC,20016,38.934551,-77.072495,Super Store
326850,13584,GIANT FOOD 358,573 Ritchie Hwy,,Severna Park,Anne Arundel,MD,21146,39.076794,-76.543182,Super Store
454185,13630,JERUSALEM INTERNATIONAL MARKET,2015 Lord Baltimore Dr,Suite A,Windsor Mill,Baltimore,MD,21244,39.314602,-76.752419,Grocery Store
454451,13659,Giant Food 2310,9200 Baltimore National Pike,Ste A,Ellicott City,Howard,MD,21043,39.291599,-76.795128,Super Store
454825,13687,Sheetz 145,18717 Longmeadow Rd,,Hagerstown,Washington,MD,21742,39.684872,-77.717911,Convenience Store
1656875,13705,Tienda Latina Nazareno,6302 Marlboro Pike,,District Heights,Prince Georges,MD,20747,38.854465,-76.898674,Convenience Store
324606,13735,Giant Food 2317,18140 Village Mart Dr,,Olney,Montgomery,MD,20832,39.15287,-77.064453,Super Store
325958,13775,Royal Farms 39,2500 Mountain Rd,,Pasadena,Anne Arundel,MD,21122,39.128529,-76.546074,Convenience Store
325992,13785,HOLSINGER'S MEAT MARKET,18006 Maugans Ave,,Maugansville,Washington,MD,21767,39.693302,-77.744293,Specialty Store
326473,13830,Weis Markets 44,8115 Ritchie Hwy,,Pasadena,Anne Arundel,MD,21122,39.125797,-76.585846,Supermarket
326476,13831,GIANT FOOD 194,2323 Forest Dr,,Annapolis,Anne Arundel,MD,21401,38.97868,-76.543663,Super Store
457238,13915,SAVE-A-LOT  543,4001 Erdman Ave,,Baltimore,Baltimore City,MD,21213,39.314026,-76.568108,Supermarket
325008,13926,SAFEWAY 105,10 King St,,Waldorf,Charles,MD,20602,38.602947,-76.902069,Supermarket
458360,13946,Sheetz 46,14606 McMullen Hwy SW,,Cumberland,Allegany,MD,21502,39.594296,-78.830475,Convenience Store
453542,13975,Aldi 71028,1312 Business Center Way,,Edgewood,Harford,MD,21040,39.43399,-76.32782,Supermarket
322586,14036,HOBBITS INC,4517 Bowleys Ln,,Baltimore,Baltimore City,MD,21206,39.325516,-76.556999,Convenience Store
360924,14114,Sheetz 147,5 N 3rd St,,Oakland,Garrett,MD,21550,39.410507,-79.405159,Convenience Store
362160,14140,ALDI INC 30,3250 E Fayette St,,Baltimore,Baltimore City,MD,21224,39.294849,-76.571335,Supermarket
372688,14247,SAFEWAY 1559,815 E Main St,,Middletown,Frederick,MD,21769,39.438816,-77.525818,Supermarket
372731,14251,SAFEWAY  2629,2635 Housley Rd,,Annapolis,Anne Arundel,MD,21401,38.986794,-76.554993,Supermarket
372809,14265,Shoppers Food Warehouse 2287,5457 Baltimore National Pike,,Baltimore,Baltimore,MD,21229,39.289932,-76.718109,Super Store
372819,14267,SAUBELS SHURFINE MARKET,2902 Whiteford Rd,,Whiteford,Harford,MD,21160,39.718033,-76.392479,Super Store
412652,14568,Giant Food 141,7940 Crain Hwy S,,Glen Burnie,Anne Arundel,MD,21061,39.133522,-76.638161,Super Store
357865,14634,Royal Farms 18,6502 Church Hill Rd,,Chestertown,Queen Annes,MD,21620,39.196144,-76.034332,Convenience Store
438705,14674,Annapolis Commissary Store 2403,694 Kinkaid Rd,,Annapolis,Anne Arundel,MD,21402,38.995583,-76.472694,Supermarket
361611,14684,Royal Farms 36,8307 Coastal Hwy,,Ocean City,Worcester,MD,21842,38.402428,-75.060844,Convenience Store
372156,14706,SAFEWAY  1880,8858 Waltham Woods Rd,,Parkville,Baltimore,MD,21234,39.401814,-76.542816,Supermarket
357973,14737,SAFEWAY  1129,10276 Southern Maryland Blvd,,Dunkirk,Calvert,MD,20754,38.718876,-76.660858,Supermarket
372242,14800,Geresbeck's Food Market,7931 Baltimore Annapolis Blvd,,Glen Burnie,Anne Arundel,MD,21060,39.136078,-76.58461,Super Store
359823,14937,SAFEWAY  4832,5545 Connecticut Ave NW,,Washington,Dist Of Columbia,DC,20015,38.9646,-77.074913,Supermarket
1605104,14960,Liberty Super Mart,4900 Liberty Heights Ave,,Gwynn Oak,Baltimore City,MD,21207,39.332664,-76.698631,Convenience Store
437897,14970,Sheetz 262,1396 S Potomac St,,Hagerstown,Washington,MD,21740,39.612686,-77.730827,Convenience Store
373843,15027,CVS PHARMACY 3789,4840 Marlboro Pike,,Capitol Heights,Prince Georges,MD,20743,38.873318,-76.929718,Other
414485,15128,CVS PHARMACY 1444,7300 WASHINGTON BALT BLVD,,COLLEGE PARK,Prince Georges,MD,20740,38.996738,-76.928764,Other
439715,15202,Food Lion 1313,300 Thompson Creek Mall,D,Stevensville,Queen Annes,MD,21666,38.975716,-76.314575,Supermarket
439932,15224,GIANT FOOD 359,45101 First Colony Way,,California,St Marys,MD,20619,38.297981,-76.514893,Super Store
440140,15243,Royal Farms 25,1601 E Churchville Rd,,Bel Air,Harford,MD,21015,39.547073,-76.312485,Convenience Store
414593,15278,GIANT FOOD 348,6050 Daybreak Cir,,Clarksville,Howard,MD,21029,39.211166,-76.93589,Super Store
413364,15290,Food Lion 1661,845 Rockville Pike,,Rockville,Montgomery,MD,20852,39.074509,-77.138237,Supermarket
440735,15393,Royal Farms 84,25 Augustine Herman Hwy,,Elkton,Cecil,MD,21921,39.598911,-75.828056,Convenience Store
441014,15416,Royal Farms 1,2620 Mountain Rd,,Joppa,Harford,MD,21085,39.450912,-76.355331,Convenience Store
441089,15426,CVS PHARMACY 1476,7012 Marlboro Pike,,District Heights,Prince Georges,MD,20747,38.849876,-76.885284,Other
418773,15460,GIANT FOOD 161,16837 Crabbs Branch Way,,Derwood,Montgomery,MD,20855,39.131256,-77.167648,Super Store
413469,15464,Walmart 1867,280 Woodward Rd,,Westminster,Carroll,MD,21157,39.585564,-76.98616,Super Store
441656,15517,Walmart Supercenter 2894,13164 Garrett Hwy,,Oakland,Garrett,MD,21550,39.422234,-79.391106,Super Store
417521,15657,Patuxent River NAS Commissary 2428,22155 Cuddihy Rd,Bldg 2173,Patuxent River,St Marys,MD,20670,38.26886,-76.455017,Supermarket
443070,15677,CVS PHARMACY 1498,13320 Laurel Bowie Rd,,Laurel,Prince Georges,MD,20708,39.074539,-76.849808,Other
419148,15744,Yes Organic Market 2,3425 Connecticut Ave NW,,Washington,Dist Of Columbia,DC,20008,38.935047,-77.057961,Supermarket
442103,15757,Weis Markets 149,6093 Spring Ridge Pkwy,,Frederick,Frederick,MD,21701,39.399227,-77.3461,Supermarket
442142,15758,Shoppers Food Warehouse 2342,6300 Coventry Way,,Clinton,Prince Georges,MD,20735,38.783176,-76.89743,Super Store
442389,15776,Rick's Market,6403 Coastal Hwy,,Ocean City,Worcester,MD,21842,38.387077,-75.065865,Grocery Store
442429,15783,GIANT FOOD 322,11604 Reisterstown Rd,,Reisterstown,Baltimore,MD,21136,39.440899,-76.808235,Super Store
515268,15798,Food Lion 1319,30290 Mount Wolf Rd,,Charlotte Hall,St Marys,MD,20622,38.500034,-76.771591,Supermarket
474644,15831,Weis Markets 70,2294 Blue Water Blvd,,Odenton,Anne Arundel,MD,21113,39.101978,-76.718719,Supermarket
474994,15964,Walmart 2853,40 Drury Dr,,La Plata,Charles,MD,20646,38.550205,-76.984329,Super Store
327549,16053,Walmart Supercenter 1981,45485 Miramar Way,,California,St Marys,MD,20619,38.292896,-76.503311,Super Store
327780,16073,Food Lion 1162,2060 Yellow Springs Rd,,Frederick,Frederick,MD,21702,39.441128,-77.436638,Supermarket
327943,16094,CVS PHARMACY 1522,22565 Three Notch Rd,,California,St Marys,MD,20619,38.28709,-76.478958,Other
404151,16173,WALGREENS  5409,4020 Eastern Ave,,Baltimore,Baltimore City,MD,21224,39.286858,-76.562569,Other
329452,16242,GIANT FOOD 300,8805 Centre Park Dr,,Columbia,Howard,MD,21045,39.226593,-76.816551,Super Store
377124,16310,Shore Stop 240,233 Main St,,Preston,Caroline,MD,21655,38.709312,-75.905891,Convenience Store
378435,16358,PENN AVENUE MEATS,13142 Pennsylvania Ave,,Hagerstown,Washington,MD,21742,39.675049,-77.720322,Other
377442,16457,Walmart 1717,11930 Acton Ln,,Waldorf,Charles,MD,20601,38.638374,-76.896805,Super Store
330547,16465,MONUMENT POULTRY,2101 E MONUMENT ST,Stand #50,BALTIMORE,Baltimore City,MD,21205,39.298603,-76.587524,Specialty Store
330839,16681,SAFEWAY  4270,1601 Maryland Ave NE,,Washington,Dist Of Columbia,DC,20002,38.900574,-76.979774,Supermarket
378870,16683,Food Lion 950,511 E Baltimore St,,Taneytown,Carroll,MD,21787,39.651527,-77.157852,Supermarket
376598,16695,Royal Farms 80,32303 Queen Anne Hwy,,Queen Anne,Queen Annes,MD,21657,38.923622,-75.956955,Convenience Store
376791,16835,CVS PHARMACY 1486,5621 Sargent Rd,,Hyattsville,Prince Georges,MD,20782,38.959393,-76.986481,Other
376802,16842,CVS PHARMACY 2174,4555 Wisconsin Ave NW,,Washington,Dist Of Columbia,DC,20016,38.949139,-77.080238,Other
379292,16923,CVS PHARMACY 1442,10 E Wilson Blvd,,Hagerstown,Washington,MD,21740,39.623985,-77.727585,Other
378241,16936,Royal Farms 03,7202 York Rd,,Baltimore,Baltimore,MD,21212,39.38282,-76.607376,Convenience Store
517735,17003,Royal Farms 70,500 Joppa Farm Rd,,Joppa,Harford,MD,21085,39.408119,-76.348717,Convenience Store
518315,17040,GIANT FOOD 335,1700 KING FISHER DR,,FREDERICK,Frederick,MD,21701,39.449394,-77.383736,Super Store
518767,17080,Martins Food Market 6003,739 Park St,,Cumberland,Allegany,MD,21502,39.646496,-78.757935,Supermarket
516523,17245,GIANT FOOD 366,8750 Arliss St,,Silver Spring,Montgomery,MD,20901,39.000725,-77.002899,Super Store
520121,17372,Royal Farms 69,405 S Juniata St,,Havre de Grace,Harford,MD,21078,39.543739,-76.096916,Convenience Store
503912,17669,Kleins Shop Rite 547,223 N Main St,,Bel Air,Harford,MD,21014,39.539047,-76.354042,Super Store
503944,17697,B & T Produce,2400 E Capitol St NE,Rfk Stadium Parking Lot Stand #13,Washington,Dist Of Columbia,DC,20003,38.889874,-76.972946,Specialty Store
503985,17718,Walmart Supercenter 2272,2775 Dorchester Sq,,Cambridge,Dorchester,MD,21613,38.55365,-76.052696,Super Store
517391,17740,Weis Markets 172,550 W MacPhail Rd,Ste 1,Bel Air,Harford,MD,21014,39.522236,-76.345573,Supermarket
519672,17825,SAFEWAY  870,10101 New Hampshire Ave,,Silver Spring,Montgomery,MD,20903,39.020817,-76.975182,Supermarket
517576,17867,CVS PHARMACY 1497,21676 Great Mills Rd,,Lexington Park,St Marys,MD,20653,38.263123,-76.459221,Other
520792,17868,Dollar General 4472,1306 Mount Hermon Rd,,Salisbury,Wicomico,MD,21804,38.366768,-75.568077,Other
482524,18050,Sheetz 176,3842 Burkittsville Rd,,Knoxville,Frederick,MD,21758,39.337139,-77.639755,Convenience Store
482704,18065,CVS PHARMACY 4225,975 Bay Bridge Rd,,Annapolis,Anne Arundel,MD,21403,38.946575,-76.486504,Other
482793,18073,WEAVER MARKET,Lot #7 RFK Stadium,"618 Gate Rd, Madison, VA 22727 farm",Washington,Dist Of Columbia,DC,20002,38.88073,-76.973045,Farmers and Markets
540470,18132,7-ELEVEN 17553B,1921 EASTERN BLVD,,ESSEX,Baltimore,MD,21221,39.325512,-76.445396,Convenience Store
477231,18345,CVS PHARMACY 2373,3605 East West Hwy,,Hyattsville,Prince Georges,MD,20782,38.965988,-76.952721,Other
521143,18380,GREENSBURG FARM MARKET,17835 Virginia Ave,,Hagerstown,Washington,MD,21740,39.623589,-77.748413,Specialty Store
475989,18391,Walgreens 6265,9110 Liberty Rd,,Randallstown,Baltimore,MD,21133,39.369545,-76.800117,Other
481669,18454,Sheetz 41,2045 Bedford St,,Cumberland,Allegany,MD,21502,39.677727,-78.737602,Convenience Store
477374,18501,Royal Farms 65,630 Edgewood Rd,,Edgewood,Harford,MD,21040,39.426418,-76.298866,Convenience Store
476108,18603,Giant Eagle 1842,1305 W 7th Street,,Frederick,Frederick,MD,21701,39.424507,-77.415428,Super Store
541024,18785,CVS PHARMACY 2005,5870 Silver Hill Rd,,District Heights,Prince Georges,MD,20747,38.856339,-76.905289,Other
541058,18804,WALGREENS  7357,3005 Emmorton Rd,,Abingdon,Harford,MD,21009,39.476688,-76.309715,Other
542059,18832,EL AMIGO GROCERY,12214 Veirs Mill Rd,,Silver Spring,Montgomery,MD,20906,39.056274,-77.083992,Grocery Store
475675,18942,GIANT FOOD 169,13060 Middlebrook Rd,,Germantown,Montgomery,MD,20874,39.181217,-77.272186,Super Store
1204716,18972,Cherry Hill Grocery,603 Cherry Hill Rd,,Brooklyn,Baltimore City,MD,21225,39.250076,-76.622269,Convenience Store
475764,18975,GIANT FOOD 320,229 Kentlands Blvd,,Gaithersburg,Montgomery,MD,20878,39.12603,-77.237907,Super Store
345247,19034,Royal Farms 81,2330 Smith Ave,,Baltimore,Baltimore,MD,21209,39.375534,-76.677437,Convenience Store
346744,19058,BEACH GRILL PLUS,70 Pennsylvania Ave,,Earleville,Cecil,MD,21919,39.440002,-75.973907,Convenience Store
345372,19319,M&P Grocery,2600 E Chase St,,Baltimore,Baltimore City,MD,21213,39.303932,-76.581047,Convenience Store
430404,19431,CIRCLE 7 EXPRESS FOOD STORE,740 Kenilworth Ave NE,,Washington,Dist Of Columbia,DC,20019,38.900333,-76.946648,Convenience Store
428794,19531,Weis Markets 110,199 Thomas Johnson Dr,,Frederick,Frederick,MD,21702,39.439915,-77.409462,Supermarket
388816,19617,Walmart Supercenter 2756,2421 Monocacy Blvd,,Frederick,Frederick,MD,21701,39.448841,-77.386612,Super Store
543072,19710,GIANT FOOD 135,3860 International Dr,,Silver Spring,Montgomery,MD,20906,39.101749,-77.074974,Super Store
429199,19776,Kleins Shop Rite 0563,14330 Jarrettsville Pike,,Phoenix,Baltimore,MD,21131,39.520813,-76.559265,Super Store
390438,19808,Royal Farms 31,2700 Taylor Ave,,Parkville,Baltimore,MD,21234,39.375595,-76.546341,Convenience Store
346218,19931,ERNST MARKET INC,11650 DAM NUMBER 5 RD,,CLEAR SPRING,Washington,MD,21722,39.633076,-77.894875,Grocery Store
346235,19952,7-ELEVEN 22094,8507 Loch Raven Blvd,Unit B,Towson,Baltimore,MD,21286,39.393265,-76.563393,Convenience Store
401045,20101,SAFEWAY 1565,15411 New Hampshire Ave,,Silver Spring,Montgomery,MD,20905,39.108383,-76.996162,Supermarket
543846,20136,Royal Farms 02,898 S Marlyn Ave,,Essex,Baltimore,MD,21221,39.295254,-76.458031,Convenience Store
433048,20189,Food Lion 1268,232 Tilghman Rd,,Salisbury,Wicomico,MD,21804,38.367851,-75.549301,Supermarket
433150,20193,Walgreens 17712,1306 U St NW,,Washington,Dist Of Columbia,DC,20009,38.916782,-77.03006,Other
629387,20277,Royal Farms 8,1630 W Joppa Rd,,Towson,Baltimore,MD,21204,39.409546,-76.648224,Convenience Store
544559,20364,CVS PHARMACY 2066,4625 Falls Rd,,Baltimore,Baltimore City,MD,21209,39.345062,-76.64077,Other
544992,20385,Weis Markets 193,943 Pulaski Hwy,,Havre de Grace,Harford,MD,21078,39.54747,-76.106049,Supermarket
629463,20404,Walgreens 5686,401 Compass Rd E,,Middle River,Baltimore,MD,21220,39.336514,-76.456665,Other
399182,20422,NEW SANDTOWN MARKET,729 Baker St,,Baltimore,Baltimore City,MD,21217,39.306873,-76.641937,Grocery Store
432071,20523,JOCELYN'S MARKET,6404 Georgia Ave NW,,Washington,Dist Of Columbia,DC,20012,38.96777,-77.027802,Grocery Store
629615,20548,DOLLAR GENERAL 2017,116 North East Plz,,North East,Cecil,MD,21901,39.610973,-75.94796,Other
628555,20563,Greensboro Save A Lot 24512,13263 Greensboro Rd,,Greensboro,Caroline,MD,21639,38.97123,-75.797829,Supermarket
627842,20606,Richardson's Chicken Farm,5828 Ebenezer Rd,,White Marsh,Baltimore,MD,21162,39.376347,-76.41732,Super Store
545896,20718,Kleins Shop Rite 0549,5 Bel Air South Pkwy,,Bel Air,Harford,MD,21015,39.497673,-76.326164,Super Store
1661253,20756,Toniq,1500 Independence Ave SE,,Washington,Dist Of Columbia,DC,20003,38.887787,-76.983368,Convenience Store
629909,20773,Walmart Supercenter 1860,1000 E Pulaski Hwy,,Elkton,Cecil,MD,21921,39.604465,-75.792702,Super Store
432698,20870,BWA CONVENIENCE STORE,5488 Southern Maryland Blvd,,Lothian,Anne Arundel,MD,20711,38.807205,-76.696342,Convenience Store
410547,21099,Harry's Deli,2101 E Monument St,Ste 600,Baltimore,Baltimore City,MD,21205,39.298092,-76.587532,Grocery Store
410684,21137,Al Madina Halal Meat & Spices Inc,1808 Woodlawn Dr,Ste E,Gwynn Oak,Baltimore,MD,21207,39.317013,-76.737297,Grocery Store
402351,21166,GIANT FOOD 362,20944 Frederick Rd,,Germantown,Montgomery,MD,20876,39.203373,-77.2472,Super Store
507584,21230,CVS PHARMACY 1842,1275 Penn Ave NW,,Washington,Dist Of Columbia,DC,20004,38.89299,-77.044991,Other
401887,21314,Dollar General 1317,1423 Dual Hwy,Ste 28,Hagerstown,Washington,MD,21740,39.624584,-77.698654,Other
563612,21424,U5 Inc,47 S Washington St,,Easton,Talbot,MD,21601,38.772804,-76.076401,Convenience Store
563712,21436,Lotte Plaza,8801 Baltimore National Pike,,Ellicott City,Howard,MD,21043,39.277416,-76.817696,Super Store
410923,21537,Weis Markets 139,720 HANOVER PIKE,,HAMPSTEAD,Carroll,MD,21074,39.594025,-76.84597,Supermarket
411027,21568,GIANT FOOD 361,5700 Crain Hwy,,Upper Marlboro,Prince Georges,MD,20772,38.795948,-76.736626,Super Store
408918,21600,SAFEWAY  1460,1781 Forest Dr,,Annapolis,Anne Arundel,MD,21401,38.970966,-76.522202,Supermarket
409163,21624,Walmart Supercenter 2577,1 Frankel Way,,Cockeysville,Baltimore,MD,21030,39.471172,-76.641144,Super Store
407737,21700,SAFEWAY  1459,4370 Montgomery Rd,,Ellicott City,Howard,MD,21043,39.252903,-76.817078,Supermarket
459457,21743,ROCKVILLE GOURMET HALAL MARKET,1331 Rockville Pike,Ste C,Rockville,Montgomery,MD,20852,39.068199,-77.129562,Specialty Store
411381,21796,Sheetz 43,192 W Main St,,Hancock,Washington,MD,21750,39.699978,-78.184631,Convenience Store
